conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_ortho,"subducting_abs_paral
",Label
3.49,0.49,0.22,-3.91,3.75,-3.4,0
4.95,-1.64,-1.22,-1.77,3.73,-3.42,0
4.93,-1.62,-1.22,-1.77,3.72,-3.4,0
4.91,-1.6,-1.22,-1.77,3.7,-3.38,0
4.9,-1.58,-1.22,-1.77,3.68,-3.36,0
4.88,-1.56,-1.22,-1.77,3.67,-3.34,0
2.89,-4.19,-2.05,-0.65,0.84,-4.85,0
4.84,-1.52,-1.22,-1.77,3.63,-3.3,0
4.83,-1.5,-1.22,-1.77,3.61,-3.28,0
2.89,-4.11,-2.05,-0.65,0.84,-4.77,0
2.89,-4.08,-2.05,-0.65,0.84,-4.75,0
5.2,1.22,-2.41,-0.75,2.79,0.49,0
5.06,1.2,-2.4,-0.76,2.65,0.47,0
4.9,1.19,-2.4,-0.76,2.49,0.46,0
4.63,0.74,-2.46,-0.54,2.16,0.23,0
4.53,0.74,-2.46,-0.54,2.06,0.23,0
3.2,1.74,-2.4,-0.77,0.79,1.02,0
2.99,1.75,-2.39,-0.77,0.58,1.03,0
2.76,1.77,-2.39,-0.77,0.36,1.04,0
2.54,1.79,-2.39,-0.78,0.13,1.06,0
2.31,1.81,-2.39,-0.78,-0.09,1.08,0
8.7,2.43,-2.33,-0.9,6.35,1.58,0
4.85,5.86,-2.42,-1.21,2.42,4.66,0
4.83,5.85,-2.42,-1.21,2.41,4.65,0
4.81,5.84,-2.42,-1.21,2.39,4.64,0
4.79,5.83,-2.42,-1.22,2.37,4.62,0
4.78,5.82,-2.41,-1.22,2.36,4.61,0
4.76,5.81,-2.41,-1.22,2.34,4.6,0
4.74,5.8,-2.41,-1.23,2.33,4.58,0
4.72,5.79,-2.4,-1.23,2.31,4.57,0
4.7,5.78,-2.4,-1.23,2.3,4.56,0
4.85,6.1,-1.84,-1.65,3.0,4.46,0
4.85,6.12,-1.77,-1.71,3.07,4.42,0
4.84,6.11,-1.77,-1.71,3.06,4.41,0
9.11,5.66,-1.76,-1.71,7.34,3.95,0
9.1,5.61,-1.76,-1.71,7.34,3.9,0
9.09,5.56,-1.76,-1.72,7.33,3.85,0
9.72,6.81,-1.75,-1.72,7.96,5.1,0
10.5,8.35,-1.75,-1.72,8.74,6.64,0
10.51,8.3,-1.75,-1.72,8.75,6.58,0
10.51,8.25,-1.74,-1.73,8.77,6.53,0
10.55,8.22,-1.68,-1.81,8.86,6.42,0
9.26,10.27,-1.33,-2.08,7.92,8.2,0
9.28,10.22,-1.33,-2.08,7.95,8.15,0
10.07,14.27,-1.2,-2.74,8.88,11.52,0
10.18,14.74,-1.19,-2.82,9.01,11.91,0
10.22,14.74,-1.18,-2.82,9.05,11.91,0
10.26,14.74,-1.18,-2.83,9.09,11.91,0
10.29,14.74,-1.17,-2.83,9.13,11.91,0
10.33,14.74,-1.17,-2.83,9.17,11.91,0
10.37,14.74,-1.16,-2.83,9.22,11.9,0
11.07,10.11,-0.95,-2.46,10.13,7.64,0
11.13,9.45,-1.01,-2.44,10.13,7.0,0
11.15,9.41,-1.01,-2.45,10.15,6.96,0
10.75,9.28,-1.01,-2.45,9.75,6.83,0
9.04,8.92,-1.01,-2.45,8.05,6.46,0
9.09,8.9,-1.01,-2.45,8.09,6.44,0
9.13,8.89,-1.01,-2.45,8.14,6.43,0
9.25,9.05,-1.25,-2.35,8.01,6.7,0
9.95,10.69,-3.48,-1.37,6.48,9.31,0
9.68,10.0,-3.47,-1.37,6.21,8.61,0
8.98,8.41,-3.02,-1.25,5.96,7.15,0
9.01,8.39,-3.02,-1.25,6.0,7.12,0
8.77,9.07,-3.02,-1.26,5.76,7.8,0
9.33,11.0,-3.02,-1.26,6.32,9.73,0
9.67,11.61,-3.02,-1.26,6.66,10.34,0
9.46,11.53,-2.84,-1.27,6.63,10.25,0
6.98,6.2,-1.27,-1.33,5.72,4.86,0
6.85,5.2,-1.27,-1.33,5.59,3.86,0
6.73,4.95,-1.27,-1.33,5.47,3.61,0
6.73,4.95,-1.28,-1.33,5.46,3.61,0
6.72,4.94,-2.71,-2.98,4.01,1.96,0
7.28,8.03,-2.7,-2.99,4.59,5.04,0
8.35,9.2,-2.69,-2.99,5.66,6.21,0
9.21,9.08,-2.67,-3.0,6.53,6.08,0
9.2,9.07,-2.66,-3.01,6.54,6.06,0
8.68,7.86,-2.65,-3.02,6.03,4.84,0
8.68,7.83,-2.64,-3.02,6.04,4.81,0
8.7,8.28,-2.05,-3.71,6.66,4.57,0
8.56,9.66,-0.68,-5.29,7.91,4.37,0
8.54,9.68,-0.66,-5.3,7.91,4.38,0
8.52,9.69,-1.06,-3.51,7.47,6.17,0
8.62,8.95,-1.04,-3.52,7.59,5.43,0
8.61,8.87,-1.01,-3.52,7.61,5.35,0
8.58,8.88,-0.99,-3.53,7.6,5.35,0
8.54,8.88,-0.97,-3.53,7.58,5.35,0
8.52,8.88,-0.94,-3.53,7.59,5.35,0
8.17,7.21,-0.92,-3.54,7.27,3.67,0
8.02,6.46,-0.9,-3.54,7.14,2.92,0
8.03,6.42,-0.88,-3.54,7.17,2.87,0
7.29,7.41,-0.85,-3.54,6.46,3.86,0
7.23,7.49,-0.83,-3.55,6.42,3.95,0
7.24,7.46,-0.8,-3.55,6.46,3.91,0
7.26,7.42,-0.78,-3.55,6.5,3.87,0
10.57,9.33,0.6,-4.89,11.18,4.44,0
10.58,9.17,0.63,-4.89,11.22,4.29,0
10.59,9.01,0.66,-4.88,11.26,4.14,0
10.6,8.86,0.69,-4.88,11.31,3.99,0
10.61,8.7,0.73,-4.87,11.34,3.84,0
10.61,8.53,0.76,-4.86,11.38,3.68,0
10.61,8.37,0.79,-4.86,11.41,3.53,0
9.82,10.41,0.82,-4.85,10.64,5.57,0
9.82,10.31,0.86,-4.84,10.68,5.48,0
9.83,10.22,0.89,-4.83,10.72,5.39,0
9.83,10.12,0.92,-4.83,10.75,5.3,0
9.84,10.02,0.95,-4.82,10.79,5.21,0
6.7,8.63,0.99,-4.81,7.67,3.82,0
6.68,8.61,1.02,-4.8,7.69,3.81,0
6.67,8.6,1.05,-4.79,7.71,3.81,0
6.66,8.58,1.08,-4.79,7.73,3.8,0
6.65,8.56,1.12,-4.78,7.75,3.79,0
8.59,7.55,1.15,-4.77,9.73,2.79,0
8.57,7.52,1.18,-4.76,9.75,2.76,0
8.55,7.48,1.21,-4.75,9.76,2.74,0
8.53,7.45,1.25,-4.74,9.77,2.72,0
8.51,7.41,1.28,-4.73,9.79,2.69,0
11.93,8.61,-2.13,-5.94,9.8,2.67,0
11.92,8.63,-2.11,-5.95,9.8,2.67,0
11.91,8.64,-2.09,-5.97,9.81,2.67,0
11.89,8.66,-2.08,-5.98,9.81,2.67,0
11.88,8.67,-2.06,-6.0,9.82,2.67,0
3.45,14.64,-0.86,-6.61,2.64,8.02,0
3.41,14.62,-0.84,-6.62,2.62,7.99,0
3.38,14.6,-0.82,-6.63,2.6,7.97,0
3.34,14.57,-0.8,-6.63,2.58,7.94,0
3.29,14.55,-0.77,-6.64,2.56,7.91,0
3.25,14.53,-0.75,-6.64,2.55,7.88,0
3.21,14.5,-0.73,-6.65,2.53,7.85,0
3.17,14.47,-0.7,-6.65,2.51,7.82,0
3.12,14.44,-0.68,-6.66,2.49,7.78,0
3.08,14.42,-0.66,-6.66,2.47,7.75,0
1.48,14.66,1.45,-5.76,2.96,8.91,0
-2.78,-1.02,0.18,-2.52,-2.59,-3.55,0
-2.77,-1.02,0.19,-2.52,-2.57,-3.55,0
-2.77,-1.01,0.2,-2.52,-2.56,-3.54,0
10.95,2.79,0.21,-2.52,11.19,0.31,0
11.77,-0.34,-1.13,0.29,10.64,-0.01,0
10.38,-0.86,-1.08,0.29,9.3,-0.53,0
10.37,-1.02,-1.05,0.29,9.32,-0.69,0
10.36,-1.19,-1.03,0.29,9.33,-0.86,0
10.34,-1.36,-1.0,0.29,9.34,-1.03,0
7.12,-4.35,0.17,1.26,7.3,-3.05,0
4.86,-6.85,0.21,1.25,5.1,-5.57,0
4.76,-6.98,0.25,1.24,5.04,-5.7,0
4.66,-7.11,0.3,1.24,4.98,-5.84,0
4.49,-7.23,0.37,1.23,4.89,-5.97,0
3.35,-5.16,0.38,1.22,3.76,-3.92,0
3.36,-5.17,0.42,1.24,3.79,-3.91,0
3.19,-5.17,0.48,1.23,3.7,-3.91,0
2.5,-4.96,0.53,1.22,3.05,-3.72,0
2.47,-4.98,0.54,1.21,3.04,-3.75,0
1.13,-1.33,1.88,-2.45,3.02,-3.77,0
1.15,-1.32,1.87,-2.46,3.02,-3.77,0
1.16,-1.31,1.86,-2.47,3.03,-3.77,0
1.18,-1.3,1.86,-2.48,3.04,-3.77,0
1.25,-1.24,1.96,-2.41,3.21,-3.63,0
1.42,-2.38,1.79,-1.26,3.22,-3.63,0
0.73,2.68,1.35,-3.18,2.07,-0.5,0
0.84,3.5,1.27,-4.0,2.1,-0.51,0
0.86,3.49,1.26,-4.0,2.11,-0.52,0
0.87,3.48,1.26,-4.0,2.12,-0.52,0
0.89,3.48,-2.1,-2.72,-1.22,0.76,0
0.9,3.47,-2.11,-2.72,-1.21,0.76,0
0.92,3.46,-2.11,-2.71,-1.2,0.75,0
0.93,3.45,-2.12,-2.71,-1.19,0.75,0
0.11,6.14,-1.28,-5.4,-1.18,0.74,0
0.09,6.14,-1.26,-5.41,-1.18,0.74,0
1.27,3.44,-1.24,-5.41,0.04,-1.98,0
3.46,-2.34,2.42,0.41,5.88,-1.92,0
3.08,-2.79,2.44,0.05,5.52,-2.74,0
6.06,-1.27,-0.54,-1.46,5.52,-2.74,0
9.04,-4.99,-3.52,2.3,5.51,-2.72,0
9.1,-4.94,-3.53,2.3,5.56,-2.66,0
9.15,-4.88,-3.57,2.3,5.57,-2.6,0
9.2,-4.82,-3.6,2.3,5.59,-2.55,0
8.37,-5.96,-2.74,3.49,5.62,-2.49,0
6.34,-8.71,-0.67,6.27,5.64,-2.45,0
6.36,-8.7,-0.67,6.27,5.66,-2.43,0
6.41,-8.68,-0.67,6.27,5.71,-2.41,0
11.02,0.85,-5.71,2.84,5.3,3.65,0
11.18,1.89,-5.85,1.86,5.32,3.72,0
4.74,4.78,0.6,-1.01,5.34,3.78,0
4.73,4.77,0.6,-1.01,5.33,3.77,0
4.73,4.76,0.6,-1.01,5.33,3.76,0
4.72,4.74,0.6,-1.0,5.32,3.74,0
4.71,4.73,0.6,-1.0,5.32,3.73,0
4.81,5.46,0.49,-1.75,5.31,3.72,0
4.8,5.45,0.49,-1.75,5.3,3.7,0
4.78,5.44,0.5,-1.75,5.28,3.69,0
4.76,5.43,0.5,-1.75,5.27,3.68,0
4.75,5.41,0.5,-1.75,5.25,3.67,0
-0.12,7.9,5.16,-4.33,5.07,3.58,0
2.1,7.58,3.67,-5.63,5.8,1.95,0
-0.22,7.83,5.14,-4.33,4.95,3.52,0
-0.28,7.8,5.14,-4.33,4.89,3.48,0
-0.33,7.76,5.13,-4.34,4.83,3.45,0
-0.39,7.73,5.12,-4.34,4.77,3.41,0
1.79,7.49,3.63,-5.63,5.46,1.87,0
-0.5,7.66,5.11,-4.34,4.64,3.34,0
-0.55,7.62,5.1,-4.34,4.58,3.3,0
-0.61,7.58,5.09,-4.34,4.52,3.26,0
0.1,6.01,4.5,-2.74,4.61,3.3,0
0.08,5.92,4.51,-2.74,4.59,3.22,0
0.05,5.84,4.52,-2.73,4.58,3.14,0
0.03,5.75,4.54,-2.73,4.57,3.06,0
0.0,5.67,4.55,-2.73,4.56,2.98,0
-0.03,5.58,4.56,-2.72,4.54,2.9,0
-0.05,5.5,4.57,-2.72,4.53,2.82,0
-0.08,5.41,4.58,-2.71,4.51,2.74,0
1.42,5.13,3.62,-3.92,5.06,1.25,0
-0.11,5.24,4.6,-2.7,4.49,2.58,0
0.04,3.75,4.44,-1.32,4.48,2.47,0
4.76,1.7,0.2,-4.59,5.0,-2.86,0
4.69,1.67,0.2,-4.59,4.93,-2.9,0
4.62,1.64,0.2,-4.59,4.86,-2.93,0
4.55,1.6,0.2,-4.59,4.79,-2.97,0
4.48,1.57,0.2,-4.59,4.72,-3.0,0
4.4,1.54,0.2,-4.59,4.64,-3.03,0
4.33,1.5,0.2,-4.59,4.57,-3.06,0
4.26,1.47,0.2,-4.59,4.5,-3.1,0
4.18,1.44,0.2,-4.59,4.42,-3.13,0
4.09,0.74,0.22,-3.91,4.35,-3.16,0
4.03,0.71,0.22,-3.91,4.28,-3.19,0
3.96,0.68,0.22,-3.91,4.22,-3.22,0
3.9,0.65,0.22,-3.91,4.15,-3.24,0
3.83,0.62,0.22,-3.91,4.09,-3.27,0
3.76,0.6,0.22,-3.91,4.02,-3.3,0
3.69,0.57,0.22,-3.91,3.95,-3.33,0
3.63,0.54,0.22,-3.91,3.88,-3.35,0
3.56,0.52,0.22,-3.91,3.82,-3.38,0
3.49,0.49,0.22,-3.91,3.75,-3.4,0
4.95,-1.64,-1.22,-1.77,3.73,-3.42,0
2.9,-4.29,-2.05,-0.65,0.85,-4.96,0
4.91,-1.6,-1.22,-1.77,3.7,-3.38,0
4.9,-1.58,-1.22,-1.77,3.68,-3.36,0
4.88,-1.56,-1.22,-1.77,3.67,-3.34,0
2.89,-4.19,-2.05,-0.65,0.84,-4.85,0
4.84,-1.52,-1.22,-1.77,3.63,-3.3,0
4.83,-1.5,-1.22,-1.77,3.61,-3.28,0
2.89,-4.11,-2.05,-0.65,0.84,-4.77,0
2.89,-4.08,-2.05,-0.65,0.84,-4.75,0
5.25,1.22,-2.4,-0.75,2.83,0.49,0
5.11,1.2,-2.4,-0.76,2.69,0.47,0
4.95,1.19,-2.4,-0.76,2.54,0.46,0
4.63,0.74,-2.46,-0.54,2.16,0.23,0
4.53,0.74,-2.46,-0.54,2.06,0.23,0
3.2,1.74,-2.4,-0.77,0.79,1.02,0
3.07,1.75,-2.39,-0.77,0.66,1.03,0
2.84,1.77,-2.39,-0.77,0.44,1.04,0
2.62,1.79,-2.39,-0.78,0.21,1.06,0
2.39,1.81,-2.38,-0.78,-0.01,1.08,0
8.77,2.43,-2.33,-0.9,6.42,1.58,0
4.86,5.86,-2.42,-1.21,2.44,4.66,0
4.85,5.85,-2.42,-1.21,2.42,4.65,0
4.83,5.84,-2.42,-1.21,2.4,4.64,0
4.81,5.83,-2.41,-1.22,2.39,4.62,0
4.79,5.82,-2.41,-1.22,2.37,4.61,0
4.77,5.81,-2.41,-1.22,2.36,4.6,0
4.75,5.8,-2.4,-1.23,2.34,4.58,0
4.73,5.79,-2.4,-1.23,2.33,4.57,0
4.71,5.78,-2.4,-1.23,2.31,4.56,0
4.86,6.1,-1.84,-1.65,3.01,4.46,0
4.86,6.12,-1.77,-1.71,3.09,4.42,0
4.85,6.11,-1.77,-1.71,3.07,4.41,0
9.12,5.66,-1.76,-1.71,7.35,3.95,0
9.11,5.61,-1.76,-1.71,7.35,3.9,0
9.1,5.56,-1.76,-1.72,7.34,3.85,0
9.73,6.81,-1.75,-1.72,7.97,5.1,0
10.51,8.35,-1.75,-1.72,8.75,6.64,0
10.52,8.3,-1.74,-1.72,8.76,6.58,0
10.53,8.25,-1.74,-1.73,8.78,6.53,0
10.56,8.22,-1.68,-1.81,8.87,6.42,0
9.27,10.27,-1.33,-2.08,7.94,8.2,0
9.29,10.22,-1.33,-2.08,7.96,8.15,0
10.06,14.27,-1.21,-2.74,8.86,11.52,0
10.17,14.74,-1.19,-2.82,8.99,11.91,0
10.2,14.74,-1.18,-2.82,9.03,11.91,0
10.24,14.74,-1.18,-2.83,9.07,11.91,0
10.28,14.74,-1.17,-2.83,9.12,11.91,0
10.31,14.74,-1.17,-2.83,9.16,11.91,0
10.35,14.74,-1.16,-2.83,9.2,11.9,0
11.07,10.11,-0.95,-2.46,10.13,7.64,0
11.13,9.45,-1.01,-2.44,10.13,7.0,0
11.16,9.41,-1.01,-2.45,10.15,6.96,0
10.75,9.28,-1.01,-2.45,9.74,6.83,0
9.03,8.92,-1.01,-2.45,8.03,6.46,0
9.07,8.9,-1.01,-2.45,8.08,6.44,0
9.12,8.89,-1.01,-2.45,8.12,6.43,0
9.23,9.05,-1.25,-2.35,7.99,6.7,0
9.93,10.69,-3.47,-1.37,6.46,9.31,0
9.67,10.0,-3.47,-1.37,6.2,8.61,0
8.96,8.41,-3.02,-1.25,5.95,7.15,0
9.0,8.39,-3.02,-1.25,5.99,7.12,0
8.76,9.07,-3.02,-1.26,5.75,7.8,0
9.31,11.0,-3.02,-1.26,6.3,9.73,0
9.65,11.61,-3.02,-1.26,6.64,10.34,0
9.44,11.53,-2.84,-1.27,6.61,10.25,0
6.97,6.2,-1.27,-1.33,5.71,4.86,0
6.84,5.2,-1.28,-1.33,5.57,3.86,0
6.72,4.95,-1.28,-1.33,5.45,3.61,0
6.71,4.95,-1.28,-1.33,5.44,3.61,0
6.71,4.94,-2.71,-2.98,4.0,1.96,0
7.27,8.03,-2.7,-2.99,4.58,5.04,0
8.33,9.2,-2.68,-2.99,5.65,6.21,0
9.2,9.08,-2.67,-3.0,6.53,6.08,0
9.19,9.07,-2.66,-3.01,6.53,6.06,0
8.67,7.86,-2.65,-3.02,6.02,4.84,0
8.67,7.83,-2.63,-3.02,6.03,4.81,0
8.69,8.28,-2.04,-3.71,6.65,4.57,0
8.55,9.66,-0.68,-5.29,7.89,4.37,0
8.53,9.68,-0.66,-5.3,7.89,4.38,0
8.51,9.69,-1.06,-3.51,7.46,6.17,0
8.6,8.95,-1.03,-3.52,7.58,5.43,0
8.6,8.87,-1.01,-3.52,7.6,5.35,0
8.57,8.88,-0.99,-3.53,7.59,5.35,0
8.53,8.88,-0.97,-3.53,7.57,5.35,0
8.51,8.88,-0.94,-3.53,7.57,5.35,0
8.15,7.21,-0.92,-3.54,7.25,3.67,0
8.0,6.46,-0.9,-3.54,7.12,2.92,0
8.0,6.42,-0.87,-3.54,7.15,2.87,0
7.26,7.41,-0.85,-3.54,6.43,3.86,0
7.2,7.49,-0.83,-3.55,6.39,3.95,0
7.21,7.46,-0.8,-3.55,6.43,3.91,0
7.23,7.42,-0.78,-3.55,6.47,3.87,0
10.56,9.33,0.6,-4.89,11.17,4.44,0
10.57,9.17,0.63,-4.89,11.21,4.29,0
10.58,9.01,0.66,-4.88,11.25,4.14,0
10.59,8.86,0.7,-4.88,11.29,3.99,0
10.59,8.7,0.73,-4.87,11.33,3.84,0
10.6,8.53,0.76,-4.86,11.37,3.68,0
10.6,8.37,0.79,-4.86,11.4,3.53,0
9.81,10.41,0.83,-4.85,10.64,5.57,0
9.82,10.31,0.86,-4.84,10.68,5.48,0
9.82,10.22,0.89,-4.83,10.71,5.39,0
9.83,10.12,0.92,-4.83,10.75,5.3,0
9.83,10.02,0.96,-4.82,10.79,5.21,0
6.7,8.63,0.99,-4.81,7.68,3.82,0
6.69,8.61,1.02,-4.8,7.7,3.81,0
6.67,8.6,1.05,-4.79,7.72,3.81,0
6.66,8.58,1.09,-4.79,7.74,3.8,0
6.65,8.56,1.12,-4.78,7.76,3.79,0
8.59,7.55,1.15,-4.77,9.74,2.79,0
8.57,7.52,1.18,-4.76,9.75,2.76,0
8.55,7.48,1.22,-4.75,9.76,2.74,0
8.53,7.45,1.25,-4.74,9.78,2.72,0
8.51,7.41,1.28,-4.73,9.79,2.69,0
11.94,8.61,-2.13,-5.94,9.8,2.67,0
11.92,8.63,-2.12,-5.95,9.81,2.67,0
11.91,8.64,-2.1,-5.97,9.81,2.67,0
11.9,8.66,-2.08,-5.98,9.82,2.67,0
11.88,8.67,-2.06,-6.0,9.82,2.67,0
3.44,14.64,-0.86,-6.61,2.62,8.02,0
3.4,14.62,-0.84,-6.62,2.6,7.99,0
3.36,14.6,-0.82,-6.63,2.58,7.97,0
3.32,14.57,-0.8,-6.63,2.56,7.94,0
3.28,14.55,-0.78,-6.64,2.54,7.91,0
3.23,14.53,-0.75,-6.64,2.52,7.88,0
3.19,14.5,-0.73,-6.65,2.5,7.85,0
3.15,14.47,-0.71,-6.65,2.49,7.82,0
3.11,14.44,-0.68,-6.66,2.47,7.78,0
3.06,14.42,-0.66,-6.66,2.45,7.75,0
1.46,14.66,1.45,-5.76,2.94,8.91,0
-2.78,-1.02,0.19,-2.52,-2.58,-3.55,0
-2.78,-1.02,0.2,-2.52,-2.57,-3.55,0
6.42,12.74,0.84,-4.28,7.29,8.47,0
10.95,2.79,0.21,-2.52,11.19,0.31,0
11.72,-0.34,-1.11,0.29,10.61,-0.01,0
10.33,-0.86,-1.06,0.29,9.27,-0.53,0
10.32,-1.02,-1.03,0.29,9.29,-0.69,0
10.3,-1.19,-1.0,0.29,9.3,-0.86,0
10.33,-1.0,-0.98,0.25,9.34,-0.7,0
7.06,-4.35,0.2,1.26,7.27,-3.05,0
4.8,-6.85,0.24,1.25,5.07,-5.57,0
4.7,-6.98,0.28,1.24,5.01,-5.7,0
4.6,-7.11,0.33,1.24,4.95,-5.84,0
4.49,-7.23,0.37,1.23,4.89,-5.97,0
3.32,-5.16,0.41,1.22,3.75,-3.92,0
3.29,-5.17,0.47,1.24,3.78,-3.91,0
3.19,-5.17,0.48,1.23,3.7,-3.91,0
2.47,-4.96,0.55,1.22,3.05,-3.72,0
2.44,-4.98,0.57,1.21,3.03,-3.75,0
1.12,-1.33,1.89,-2.45,3.01,-3.77,0
1.15,-1.32,1.87,-2.46,3.02,-3.77,0
1.16,-1.31,1.86,-2.47,3.03,-3.77,0
1.18,-1.3,1.86,-2.48,3.04,-3.77,0
1.23,-1.24,1.97,-2.41,3.21,-3.63,0
1.41,-2.38,1.8,-1.26,3.22,-3.63,0
1.04,-2.22,1.79,-1.27,2.84,-3.49,0
0.84,3.5,1.27,-4.0,2.1,-0.51,0
0.86,3.49,1.26,-4.0,2.11,-0.52,0
0.87,3.48,1.26,-4.0,2.12,-0.52,0
0.89,3.48,-2.1,-2.72,-1.22,0.76,0
0.9,3.47,-2.11,-2.72,-1.21,0.76,0
0.92,3.46,-2.11,-2.71,-1.2,0.75,0
0.93,3.45,-2.12,-2.71,-1.19,0.75,0
0.11,6.14,-1.28,-5.4,-1.18,0.74,0
0.09,6.14,-1.26,-5.41,-1.18,0.74,0
1.27,3.44,-1.24,-5.41,0.04,-1.98,0
3.45,-2.34,2.42,0.41,5.86,-1.92,0
3.08,-2.79,2.44,0.05,5.52,-2.74,0
6.06,-1.27,-0.54,-1.46,5.52,-2.74,0
9.04,-4.99,-3.52,2.3,5.51,-2.72,0
9.1,-4.94,-3.53,2.3,5.56,-2.66,0
9.14,-4.88,-3.59,2.3,5.54,-2.6,0
9.2,-4.82,-3.6,2.3,5.59,-2.55,0
8.35,-5.96,-2.75,3.49,5.58,-2.49,0
6.34,-8.71,-0.67,6.27,5.64,-2.45,0
6.35,-8.7,-0.68,6.27,5.64,-2.43,0
10.24,0.26,-5.71,2.83,4.52,3.07,0
11.02,0.85,-5.71,2.84,5.3,3.65,0
11.18,1.89,-5.85,1.86,5.32,3.72,0
4.74,4.78,0.6,-1.01,5.34,3.78,0
4.73,4.77,0.6,-1.01,5.33,3.77,0
4.73,4.76,0.6,-1.01,5.33,3.76,0
4.72,4.74,0.6,-1.0,5.32,3.74,0
4.71,4.73,0.6,-1.0,5.32,3.73,0
6.16,3.84,-0.03,-1.82,6.14,2.02,0
6.15,3.83,-0.03,-1.82,6.12,2.02,0
6.13,3.83,-0.03,-1.82,6.1,2.01,0
6.11,3.82,-0.03,-1.82,6.09,2.0,0
4.75,5.41,0.5,-1.75,5.25,3.67,0
2.16,7.59,3.68,-5.63,5.87,1.97,0
2.1,7.58,3.67,-5.63,5.8,1.95,0
2.04,7.56,3.66,-5.63,5.73,1.94,0
1.98,7.55,3.66,-5.63,5.67,1.92,0
-0.33,7.76,5.13,-4.34,4.83,3.45,0
-0.39,7.73,5.12,-4.34,4.77,3.41,0
1.79,7.49,3.63,-5.63,5.46,1.87,0
-0.5,7.66,5.11,-4.34,4.64,3.34,0
-0.55,7.62,5.1,-4.34,4.58,3.3,0
1.6,7.44,3.61,-5.63,5.24,1.82,0
0.1,6.01,4.5,-2.74,4.61,3.3,0
1.75,5.65,3.54,-3.93,5.31,1.76,0
1.7,5.58,3.55,-3.93,5.27,1.69,0
0.03,5.75,4.54,-2.73,4.57,3.06,0
0.0,5.67,4.55,-2.73,4.56,2.98,0
-0.03,5.58,4.56,-2.72,4.54,2.9,0
-0.05,5.5,4.57,-2.72,4.53,2.82,0
1.46,5.21,3.61,-3.92,5.09,1.32,0
1.42,5.13,3.62,-3.92,5.06,1.25,0
-0.11,5.24,4.6,-2.7,4.49,2.58,0
0.04,3.75,4.44,-1.32,4.48,2.47,0
4.76,1.7,0.2,-4.59,5.0,-2.86,0
4.69,1.67,0.2,-4.59,4.93,-2.9,0
4.62,1.64,0.2,-4.59,4.86,-2.93,0
4.55,1.6,0.2,-4.59,4.79,-2.97,0
4.48,1.57,0.2,-4.59,4.72,-3.0,0
4.4,1.54,0.2,-4.59,4.64,-3.03,0
4.33,1.5,0.2,-4.59,4.57,-3.06,0
4.26,1.47,0.2,-4.59,4.5,-3.1,0
4.17,-1.41,-2.64,-3.75,1.57,-5.17,0
4.09,0.74,0.22,-3.91,4.35,-3.16,0
4.03,0.71,0.22,-3.91,4.28,-3.19,0
3.96,0.68,0.22,-3.91,4.22,-3.22,0
3.9,0.65,0.22,-3.91,4.15,-3.24,0
3.39,-1.84,-2.21,-3.23,1.22,-5.08,0
3.32,-1.82,-2.21,-3.23,1.15,-5.06,0
3.69,0.57,0.22,-3.91,3.95,-3.33,0
3.63,0.54,0.22,-3.91,3.88,-3.35,0
3.56,0.52,0.22,-3.91,3.82,-3.38,0
3.04,-1.74,-2.21,-3.23,0.87,-4.98,0
4.95,-1.64,-1.22,-1.77,3.73,-3.42,0
2.9,-4.29,-2.05,-0.65,0.85,-4.96,0
4.91,-1.6,-1.22,-1.77,3.7,-3.38,0
4.9,-1.58,-1.22,-1.77,3.68,-3.36,0
4.88,-1.56,-1.22,-1.77,3.67,-3.34,0
2.89,-4.19,-2.05,-0.65,0.84,-4.85,0
4.84,-1.52,-1.22,-1.77,3.63,-3.3,0
4.83,-1.5,-1.22,-1.77,3.61,-3.28,0
2.89,-4.11,-2.05,-0.65,0.84,-4.77,0
2.89,-4.08,-2.05,-0.65,0.84,-4.75,0
5.29,1.22,-2.4,-0.75,2.88,0.49,0
5.15,1.2,-2.4,-0.76,2.74,0.47,0
4.95,1.19,-2.4,-0.76,2.54,0.46,0
4.63,0.74,-2.46,-0.54,2.16,0.23,0
4.53,0.74,-2.46,-0.54,2.06,0.23,0
3.2,1.74,-2.4,-0.77,0.79,1.02,0
3.15,1.75,-2.39,-0.77,0.74,1.03,0
2.92,1.77,-2.39,-0.77,0.52,1.04,0
2.7,1.79,-2.39,-0.78,0.29,1.06,0
2.47,1.81,-2.38,-0.78,0.07,1.08,0
8.83,2.43,-2.33,-0.9,6.49,1.58,0
4.88,5.86,-2.42,-1.21,2.45,4.66,0
4.86,5.85,-2.42,-1.21,2.43,4.65,0
4.84,5.84,-2.42,-1.21,2.42,4.64,0
4.82,5.83,-2.41,-1.22,2.4,4.62,0
4.8,5.82,-2.41,-1.22,2.39,4.61,0
4.78,5.81,-2.41,-1.22,2.37,4.6,0
4.77,5.8,-2.4,-1.23,2.36,4.58,0
4.75,5.79,-2.4,-1.23,2.34,4.57,0
4.73,5.78,-2.4,-1.23,2.33,4.56,0
4.87,6.1,-1.84,-1.65,3.02,4.46,0
4.88,6.12,-1.77,-1.71,3.1,4.42,0
4.86,6.11,-1.77,-1.71,3.09,4.41,0
9.13,5.66,-1.76,-1.71,7.36,3.95,0
9.12,5.61,-1.76,-1.71,7.35,3.9,0
